,condition_name,condition_integer,condition_group,beta_path,session,correct,ima
4841,Diamond_Choice,51,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230811/8/Diamond_Choice_0_instance_beta.nii.gz'],scd_20230811,0,8
4842,Rabbit_Choice,55,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230811/8/Rabbit_Choice_0_instance_beta.nii.gz'],scd_20230811,0,8
4843,Rabbit_Choice,55,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230811/8/Rabbit_Choice_1_instance_beta.nii.gz'],scd_20230811,0,8
4844,DarkRed,1,colored_blobs,"['subjects/jeeves/sessions/scd_20230811/19/DarkRed_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/19/DarkRed_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/19/DarkRed_delay_2_0_instance_beta.nii.gz']",scd_20230811,1,19
4845,DarkRed,1,colored_blobs,"['subjects/jeeves/sessions/scd_20230811/19/DarkRed_delay_0_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/19/DarkRed_delay_1_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/19/DarkRed_delay_2_1_instance_beta.nii.gz']",scd_20230811,1,19
4846,DarkGreen,3,colored_blobs,"['subjects/jeeves/sessions/scd_20230811/19/DarkGreen_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/19/DarkGreen_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/19/DarkGreen_delay_2_0_instance_beta.nii.gz']",scd_20230811,0,19
4847,DarkBlue,5,colored_blobs,"['subjects/jeeves/sessions/scd_20230811/19/DarkBlue_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/19/DarkBlue_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/19/DarkBlue_delay_2_0_instance_beta.nii.gz']",scd_20230811,1,19
4848,UpArrow,8,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230811/19/UpArrow_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/19/UpArrow_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/19/UpArrow_delay_2_0_instance_beta.nii.gz']",scd_20230811,0,19
4849,Bar,10,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230811/19/Bar_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/19/Bar_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/19/Bar_delay_2_0_instance_beta.nii.gz']",scd_20230811,0,19
4850,Bar,10,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230811/19/Bar_delay_0_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/19/Bar_delay_1_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/19/Bar_delay_2_1_instance_beta.nii.gz']",scd_20230811,1,19
4851,Hat,14,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230811/19/Hat_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/19/Hat_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/19/Hat_delay_2_0_instance_beta.nii.gz']",scd_20230811,0,19
4852,LightYellow,16,colored_blobs,"['subjects/jeeves/sessions/scd_20230811/19/LightYellow_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/19/LightYellow_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/19/LightYellow_delay_2_0_instance_beta.nii.gz']",scd_20230811,1,19
4853,LightTurquiose,18,colored_blobs,"['subjects/jeeves/sessions/scd_20230811/19/LightTurquiose_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/19/LightTurquiose_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/19/LightTurquiose_delay_2_0_instance_beta.nii.gz']",scd_20230811,0,19
4854,Diamond,23,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230811/19/Diamond_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/19/Diamond_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/19/Diamond_delay_2_0_instance_beta.nii.gz']",scd_20230811,0,19
4855,Spade,25,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230811/19/Spade_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/19/Spade_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/19/Spade_delay_2_0_instance_beta.nii.gz']",scd_20230811,1,19
4856,Rabbit,27,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230811/19/Rabbit_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/19/Rabbit_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/19/Rabbit_delay_2_0_instance_beta.nii.gz']",scd_20230811,0,19
4857,Rabbit,27,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230811/19/Rabbit_delay_0_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/19/Rabbit_delay_1_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/19/Rabbit_delay_2_1_instance_beta.nii.gz']",scd_20230811,1,19
4858,Rabbit,27,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230811/19/Rabbit_delay_0_2_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/19/Rabbit_delay_1_2_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/19/Rabbit_delay_2_2_instance_beta.nii.gz']",scd_20230811,0,19
4859,DarkRed_Choice,29,colored_blob_choices,['subjects/jeeves/sessions/scd_20230811/19/DarkRed_Choice_0_instance_beta.nii.gz'],scd_20230811,0,19
4860,DarkRed_Choice,29,colored_blob_choices,['subjects/jeeves/sessions/scd_20230811/19/DarkRed_Choice_1_instance_beta.nii.gz'],scd_20230811,0,19
4861,DarkGreen_Choice,31,colored_blob_choices,['subjects/jeeves/sessions/scd_20230811/19/DarkGreen_Choice_0_instance_beta.nii.gz'],scd_20230811,0,19
4862,DarkBlue_Choice,33,colored_blob_choices,['subjects/jeeves/sessions/scd_20230811/19/DarkBlue_Choice_0_instance_beta.nii.gz'],scd_20230811,0,19
4863,UpArrow_Choice,36,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230811/19/UpArrow_Choice_0_instance_beta.nii.gz'],scd_20230811,0,19
4864,Bar_Choice,38,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230811/19/Bar_Choice_0_instance_beta.nii.gz'],scd_20230811,0,19
4865,Bar_Choice,38,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230811/19/Bar_Choice_1_instance_beta.nii.gz'],scd_20230811,0,19
4866,Hat_Choice,42,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230811/19/Hat_Choice_0_instance_beta.nii.gz'],scd_20230811,0,19
4867,LightYellow_Choice,44,colored_blob_choices,['subjects/jeeves/sessions/scd_20230811/19/LightYellow_Choice_0_instance_beta.nii.gz'],scd_20230811,0,19
4868,LightTurquiose_Choice,46,colored_blob_choices,['subjects/jeeves/sessions/scd_20230811/19/LightTurquiose_Choice_0_instance_beta.nii.gz'],scd_20230811,0,19
4869,Diamond_Choice,51,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230811/19/Diamond_Choice_0_instance_beta.nii.gz'],scd_20230811,0,19
4870,Spade_Choice,53,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230811/19/Spade_Choice_0_instance_beta.nii.gz'],scd_20230811,0,19
4871,Rabbit_Choice,55,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230811/19/Rabbit_Choice_0_instance_beta.nii.gz'],scd_20230811,0,19
4872,Rabbit_Choice,55,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230811/19/Rabbit_Choice_1_instance_beta.nii.gz'],scd_20230811,0,19
4873,Rabbit_Choice,55,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230811/19/Rabbit_Choice_2_instance_beta.nii.gz'],scd_20230811,0,19
4874,DarkRed,1,colored_blobs,"['subjects/jeeves/sessions/scd_20230811/6/DarkRed_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/6/DarkRed_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/6/DarkRed_delay_2_0_instance_beta.nii.gz']",scd_20230811,1,6
4875,DarkRed,1,colored_blobs,"['subjects/jeeves/sessions/scd_20230811/6/DarkRed_delay_0_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/6/DarkRed_delay_1_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/6/DarkRed_delay_2_1_instance_beta.nii.gz']",scd_20230811,1,6
4876,DarkRed,1,colored_blobs,"['subjects/jeeves/sessions/scd_20230811/6/DarkRed_delay_0_2_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/6/DarkRed_delay_1_2_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/6/DarkRed_delay_2_2_instance_beta.nii.gz']",scd_20230811,1,6
4877,DarkGreen,3,colored_blobs,"['subjects/jeeves/sessions/scd_20230811/6/DarkGreen_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/6/DarkGreen_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/6/DarkGreen_delay_2_0_instance_beta.nii.gz']",scd_20230811,0,6
4878,DarkGreen,3,colored_blobs,"['subjects/jeeves/sessions/scd_20230811/6/DarkGreen_delay_0_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/6/DarkGreen_delay_1_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/6/DarkGreen_delay_2_1_instance_beta.nii.gz']",scd_20230811,0,6
4879,DarkBlue,5,colored_blobs,"['subjects/jeeves/sessions/scd_20230811/6/DarkBlue_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/6/DarkBlue_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/6/DarkBlue_delay_2_0_instance_beta.nii.gz']",scd_20230811,1,6
4880,DarkGray,7,colored_blobs,"['subjects/jeeves/sessions/scd_20230811/6/DarkGray_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/6/DarkGray_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/6/DarkGray_delay_2_0_instance_beta.nii.gz']",scd_20230811,0,6
4881,UpArrow,8,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230811/6/UpArrow_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/6/UpArrow_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/6/UpArrow_delay_2_0_instance_beta.nii.gz']",scd_20230811,1,6
4882,UpArrow,8,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230811/6/UpArrow_delay_0_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/6/UpArrow_delay_1_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/6/UpArrow_delay_2_1_instance_beta.nii.gz']",scd_20230811,1,6
4883,Nail,12,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230811/6/Nail_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/6/Nail_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/6/Nail_delay_2_0_instance_beta.nii.gz']",scd_20230811,0,6
4884,LightYellow,16,colored_blobs,"['subjects/jeeves/sessions/scd_20230811/6/LightYellow_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/6/LightYellow_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/6/LightYellow_delay_2_0_instance_beta.nii.gz']",scd_20230811,1,6
4885,LightTurquiose,18,colored_blobs,"['subjects/jeeves/sessions/scd_20230811/6/LightTurquiose_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/6/LightTurquiose_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/6/LightTurquiose_delay_2_0_instance_beta.nii.gz']",scd_20230811,0,6
4886,LightPurple,20,colored_blobs,"['subjects/jeeves/sessions/scd_20230811/6/LightPurple_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/6/LightPurple_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/6/LightPurple_delay_2_0_instance_beta.nii.gz']",scd_20230811,1,6
4887,Diamond,23,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230811/6/Diamond_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/6/Diamond_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/6/Diamond_delay_2_0_instance_beta.nii.gz']",scd_20230811,1,6
4888,Spade,25,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230811/6/Spade_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/6/Spade_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/6/Spade_delay_2_0_instance_beta.nii.gz']",scd_20230811,1,6
4889,DarkRed_Choice,29,colored_blob_choices,['subjects/jeeves/sessions/scd_20230811/6/DarkRed_Choice_0_instance_beta.nii.gz'],scd_20230811,0,6
4890,DarkRed_Choice,29,colored_blob_choices,['subjects/jeeves/sessions/scd_20230811/6/DarkRed_Choice_1_instance_beta.nii.gz'],scd_20230811,0,6
4891,DarkRed_Choice,29,colored_blob_choices,['subjects/jeeves/sessions/scd_20230811/6/DarkRed_Choice_2_instance_beta.nii.gz'],scd_20230811,0,6
4892,DarkGreen_Choice,31,colored_blob_choices,['subjects/jeeves/sessions/scd_20230811/6/DarkGreen_Choice_0_instance_beta.nii.gz'],scd_20230811,0,6
4893,DarkGreen_Choice,31,colored_blob_choices,['subjects/jeeves/sessions/scd_20230811/6/DarkGreen_Choice_1_instance_beta.nii.gz'],scd_20230811,0,6
4894,DarkBlue_Choice,33,colored_blob_choices,['subjects/jeeves/sessions/scd_20230811/6/DarkBlue_Choice_0_instance_beta.nii.gz'],scd_20230811,0,6
4895,DarkGray_Choice,35,colored_blob_choices,['subjects/jeeves/sessions/scd_20230811/6/DarkGray_Choice_0_instance_beta.nii.gz'],scd_20230811,0,6
4896,UpArrow_Choice,36,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230811/6/UpArrow_Choice_0_instance_beta.nii.gz'],scd_20230811,0,6
4897,UpArrow_Choice,36,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230811/6/UpArrow_Choice_1_instance_beta.nii.gz'],scd_20230811,0,6
4898,Nail_Choice,40,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230811/6/Nail_Choice_0_instance_beta.nii.gz'],scd_20230811,0,6
4899,LightYellow_Choice,44,colored_blob_choices,['subjects/jeeves/sessions/scd_20230811/6/LightYellow_Choice_0_instance_beta.nii.gz'],scd_20230811,0,6
4900,LightTurquiose_Choice,46,colored_blob_choices,['subjects/jeeves/sessions/scd_20230811/6/LightTurquiose_Choice_0_instance_beta.nii.gz'],scd_20230811,0,6
4901,LightPurple_Choice,48,colored_blob_choices,['subjects/jeeves/sessions/scd_20230811/6/LightPurple_Choice_0_instance_beta.nii.gz'],scd_20230811,0,6
4902,Diamond_Choice,51,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230811/6/Diamond_Choice_0_instance_beta.nii.gz'],scd_20230811,0,6
4903,Spade_Choice,53,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230811/6/Spade_Choice_0_instance_beta.nii.gz'],scd_20230811,0,6
4904,DarkRed,1,colored_blobs,"['subjects/jeeves/sessions/scd_20230811/10/DarkRed_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/10/DarkRed_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/10/DarkRed_delay_2_0_instance_beta.nii.gz']",scd_20230811,1,10
4905,DarkGreen,3,colored_blobs,"['subjects/jeeves/sessions/scd_20230811/10/DarkGreen_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/10/DarkGreen_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/10/DarkGreen_delay_2_0_instance_beta.nii.gz']",scd_20230811,1,10
4906,DarkGray,7,colored_blobs,"['subjects/jeeves/sessions/scd_20230811/10/DarkGray_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/10/DarkGray_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/10/DarkGray_delay_2_0_instance_beta.nii.gz']",scd_20230811,0,10
4907,DarkGray,7,colored_blobs,"['subjects/jeeves/sessions/scd_20230811/10/DarkGray_delay_0_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/10/DarkGray_delay_1_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/10/DarkGray_delay_2_1_instance_beta.nii.gz']",scd_20230811,0,10
4908,DarkGray,7,colored_blobs,"['subjects/jeeves/sessions/scd_20230811/10/DarkGray_delay_0_2_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/10/DarkGray_delay_1_2_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/10/DarkGray_delay_2_2_instance_beta.nii.gz']",scd_20230811,0,10
4909,Bar,10,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230811/10/Bar_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/10/Bar_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/10/Bar_delay_2_0_instance_beta.nii.gz']",scd_20230811,0,10
4910,Nail,12,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230811/10/Nail_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/10/Nail_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/10/Nail_delay_2_0_instance_beta.nii.gz']",scd_20230811,0,10
4911,Nail,12,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230811/10/Nail_delay_0_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/10/Nail_delay_1_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/10/Nail_delay_2_1_instance_beta.nii.gz']",scd_20230811,1,10
4912,Nail,12,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230811/10/Nail_delay_0_2_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/10/Nail_delay_1_2_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/10/Nail_delay_2_2_instance_beta.nii.gz']",scd_20230811,1,10
4913,Hat,14,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230811/10/Hat_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/10/Hat_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/10/Hat_delay_2_0_instance_beta.nii.gz']",scd_20230811,0,10
4914,LightYellow,16,colored_blobs,"['subjects/jeeves/sessions/scd_20230811/10/LightYellow_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/10/LightYellow_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/10/LightYellow_delay_2_0_instance_beta.nii.gz']",scd_20230811,1,10
4915,LightTurquiose,18,colored_blobs,"['subjects/jeeves/sessions/scd_20230811/10/LightTurquiose_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/10/LightTurquiose_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/10/LightTurquiose_delay_2_0_instance_beta.nii.gz']",scd_20230811,1,10
4916,LightTurquiose,18,colored_blobs,"['subjects/jeeves/sessions/scd_20230811/10/LightTurquiose_delay_0_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/10/LightTurquiose_delay_1_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/10/LightTurquiose_delay_2_1_instance_beta.nii.gz']",scd_20230811,1,10
4917,Diamond,23,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230811/10/Diamond_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/10/Diamond_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/10/Diamond_delay_2_0_instance_beta.nii.gz']",scd_20230811,1,10
4918,Rabbit,27,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230811/10/Rabbit_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/10/Rabbit_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/10/Rabbit_delay_2_0_instance_beta.nii.gz']",scd_20230811,1,10
4919,DarkRed_Choice,29,colored_blob_choices,['subjects/jeeves/sessions/scd_20230811/10/DarkRed_Choice_0_instance_beta.nii.gz'],scd_20230811,0,10
4920,DarkGreen_Choice,31,colored_blob_choices,['subjects/jeeves/sessions/scd_20230811/10/DarkGreen_Choice_0_instance_beta.nii.gz'],scd_20230811,0,10
4921,DarkGray_Choice,35,colored_blob_choices,['subjects/jeeves/sessions/scd_20230811/10/DarkGray_Choice_0_instance_beta.nii.gz'],scd_20230811,0,10
4922,DarkGray_Choice,35,colored_blob_choices,['subjects/jeeves/sessions/scd_20230811/10/DarkGray_Choice_1_instance_beta.nii.gz'],scd_20230811,0,10
4923,DarkGray_Choice,35,colored_blob_choices,['subjects/jeeves/sessions/scd_20230811/10/DarkGray_Choice_2_instance_beta.nii.gz'],scd_20230811,0,10
4924,Bar_Choice,38,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230811/10/Bar_Choice_0_instance_beta.nii.gz'],scd_20230811,0,10
4925,Nail_Choice,40,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230811/10/Nail_Choice_0_instance_beta.nii.gz'],scd_20230811,0,10
4926,Nail_Choice,40,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230811/10/Nail_Choice_1_instance_beta.nii.gz'],scd_20230811,0,10
4927,Nail_Choice,40,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230811/10/Nail_Choice_2_instance_beta.nii.gz'],scd_20230811,0,10
4928,Hat_Choice,42,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230811/10/Hat_Choice_0_instance_beta.nii.gz'],scd_20230811,0,10
4929,LightYellow_Choice,44,colored_blob_choices,['subjects/jeeves/sessions/scd_20230811/10/LightYellow_Choice_0_instance_beta.nii.gz'],scd_20230811,0,10
4930,LightTurquiose_Choice,46,colored_blob_choices,['subjects/jeeves/sessions/scd_20230811/10/LightTurquiose_Choice_0_instance_beta.nii.gz'],scd_20230811,0,10
4931,LightTurquiose_Choice,46,colored_blob_choices,['subjects/jeeves/sessions/scd_20230811/10/LightTurquiose_Choice_1_instance_beta.nii.gz'],scd_20230811,0,10
4932,Diamond_Choice,51,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230811/10/Diamond_Choice_0_instance_beta.nii.gz'],scd_20230811,0,10
4933,Rabbit_Choice,55,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230811/10/Rabbit_Choice_0_instance_beta.nii.gz'],scd_20230811,0,10
4934,DarkRed,1,colored_blobs,"['subjects/jeeves/sessions/scd_20230811/22/DarkRed_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/22/DarkRed_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/22/DarkRed_delay_2_0_instance_beta.nii.gz']",scd_20230811,0,22
4935,DarkGreen,3,colored_blobs,"['subjects/jeeves/sessions/scd_20230811/22/DarkGreen_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/22/DarkGreen_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/22/DarkGreen_delay_2_0_instance_beta.nii.gz']",scd_20230811,0,22
4936,DarkBlue,5,colored_blobs,"['subjects/jeeves/sessions/scd_20230811/22/DarkBlue_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/22/DarkBlue_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/22/DarkBlue_delay_2_0_instance_beta.nii.gz']",scd_20230811,1,22
4937,DarkBlue,5,colored_blobs,"['subjects/jeeves/sessions/scd_20230811/22/DarkBlue_delay_0_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/22/DarkBlue_delay_1_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/22/DarkBlue_delay_2_1_instance_beta.nii.gz']",scd_20230811,1,22
4938,Hat,14,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230811/22/Hat_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/22/Hat_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/22/Hat_delay_2_0_instance_beta.nii.gz']",scd_20230811,0,22
4939,Hat,14,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230811/22/Hat_delay_0_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/22/Hat_delay_1_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/22/Hat_delay_2_1_instance_beta.nii.gz']",scd_20230811,0,22
4940,Hat,14,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230811/22/Hat_delay_0_2_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/22/Hat_delay_1_2_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/22/Hat_delay_2_2_instance_beta.nii.gz']",scd_20230811,0,22
4941,LightYellow,16,colored_blobs,"['subjects/jeeves/sessions/scd_20230811/22/LightYellow_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/22/LightYellow_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/22/LightYellow_delay_2_0_instance_beta.nii.gz']",scd_20230811,1,22
4942,LightYellow,16,colored_blobs,"['subjects/jeeves/sessions/scd_20230811/22/LightYellow_delay_0_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/22/LightYellow_delay_1_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/22/LightYellow_delay_2_1_instance_beta.nii.gz']",scd_20230811,1,22
4943,LightTurquiose,18,colored_blobs,"['subjects/jeeves/sessions/scd_20230811/22/LightTurquiose_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/22/LightTurquiose_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/22/LightTurquiose_delay_2_0_instance_beta.nii.gz']",scd_20230811,1,22
4944,LightPurple,20,colored_blobs,"['subjects/jeeves/sessions/scd_20230811/22/LightPurple_delay_0_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/22/LightPurple_delay_1_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230811/22/LightPurple_delay_2_0_instance_beta.nii.gz']",scd_20230811,1,22
