,condition_name,condition_integer,condition_group,beta_path,session,correct,ima
2938,DarkBlue,5,colored_blobs,"['subjects/jeeves/sessions/scd_20230813/7/DarkBlue_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/7/DarkBlue_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/7/DarkBlue_delay_2_instance_beta.nii.gz']",scd_20230813,1,7
2939,Bar,10,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230813/7/Bar_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/7/Bar_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/7/Bar_delay_2_instance_beta.nii.gz']",scd_20230813,0,7
2940,Nail,12,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230813/7/Nail_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/7/Nail_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/7/Nail_delay_2_instance_beta.nii.gz']",scd_20230813,1,7
2941,Hat,14,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230813/7/Hat_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/7/Hat_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/7/Hat_delay_2_instance_beta.nii.gz']",scd_20230813,0,7
2942,LightYellow,16,colored_blobs,"['subjects/jeeves/sessions/scd_20230813/7/LightYellow_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/7/LightYellow_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/7/LightYellow_delay_2_instance_beta.nii.gz']",scd_20230813,1,7
2943,LightTurquiose,18,colored_blobs,"['subjects/jeeves/sessions/scd_20230813/7/LightTurquiose_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/7/LightTurquiose_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/7/LightTurquiose_delay_2_instance_beta.nii.gz']",scd_20230813,1,7
2944,LightPurple,20,colored_blobs,"['subjects/jeeves/sessions/scd_20230813/7/LightPurple_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/7/LightPurple_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/7/LightPurple_delay_2_instance_beta.nii.gz']",scd_20230813,1,7
2945,Spade,25,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230813/7/Spade_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/7/Spade_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/7/Spade_delay_2_instance_beta.nii.gz']",scd_20230813,1,7
2946,Rabbit,27,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230813/7/Rabbit_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/7/Rabbit_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/7/Rabbit_delay_2_instance_beta.nii.gz']",scd_20230813,1,7
2947,DarkRed_Choice,29,colored_blob_choices,['subjects/jeeves/sessions/scd_20230813/7/DarkRed_Choice_instance_beta.nii.gz'],scd_20230813,0,7
2948,DarkGreen_Choice,31,colored_blob_choices,['subjects/jeeves/sessions/scd_20230813/7/DarkGreen_Choice_instance_beta.nii.gz'],scd_20230813,0,7
2949,DarkBlue_Choice,33,colored_blob_choices,['subjects/jeeves/sessions/scd_20230813/7/DarkBlue_Choice_instance_beta.nii.gz'],scd_20230813,0,7
2950,Bar_Choice,38,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230813/7/Bar_Choice_instance_beta.nii.gz'],scd_20230813,0,7
2951,Nail_Choice,40,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230813/7/Nail_Choice_instance_beta.nii.gz'],scd_20230813,0,7
2952,Hat_Choice,42,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230813/7/Hat_Choice_instance_beta.nii.gz'],scd_20230813,0,7
2953,LightYellow_Choice,44,colored_blob_choices,['subjects/jeeves/sessions/scd_20230813/7/LightYellow_Choice_instance_beta.nii.gz'],scd_20230813,0,7
2954,LightTurquiose_Choice,46,colored_blob_choices,['subjects/jeeves/sessions/scd_20230813/7/LightTurquiose_Choice_instance_beta.nii.gz'],scd_20230813,0,7
2955,LightPurple_Choice,48,colored_blob_choices,['subjects/jeeves/sessions/scd_20230813/7/LightPurple_Choice_instance_beta.nii.gz'],scd_20230813,0,7
2956,Spade_Choice,53,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230813/7/Spade_Choice_instance_beta.nii.gz'],scd_20230813,0,7
2957,Rabbit_Choice,55,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230813/7/Rabbit_Choice_instance_beta.nii.gz'],scd_20230813,0,7
2958,DarkGreen,3,colored_blobs,"['subjects/jeeves/sessions/scd_20230813/25/DarkGreen_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/25/DarkGreen_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/25/DarkGreen_delay_2_instance_beta.nii.gz']",scd_20230813,1,25
2959,DarkBlue,5,colored_blobs,"['subjects/jeeves/sessions/scd_20230813/25/DarkBlue_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/25/DarkBlue_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/25/DarkBlue_delay_2_instance_beta.nii.gz']",scd_20230813,1,25
2960,DarkGray,7,colored_blobs,"['subjects/jeeves/sessions/scd_20230813/25/DarkGray_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/25/DarkGray_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/25/DarkGray_delay_2_instance_beta.nii.gz']",scd_20230813,0,25
2961,Bar,10,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230813/25/Bar_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/25/Bar_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/25/Bar_delay_2_instance_beta.nii.gz']",scd_20230813,1,25
2962,Nail,12,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230813/25/Nail_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/25/Nail_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/25/Nail_delay_2_instance_beta.nii.gz']",scd_20230813,0,25
2963,LightYellow,16,colored_blobs,"['subjects/jeeves/sessions/scd_20230813/25/LightYellow_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/25/LightYellow_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/25/LightYellow_delay_2_instance_beta.nii.gz']",scd_20230813,1,25
2964,LightTurquiose,18,colored_blobs,"['subjects/jeeves/sessions/scd_20230813/25/LightTurquiose_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/25/LightTurquiose_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/25/LightTurquiose_delay_2_instance_beta.nii.gz']",scd_20230813,0,25
2965,Spade,25,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230813/25/Spade_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/25/Spade_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/25/Spade_delay_2_instance_beta.nii.gz']",scd_20230813,1,25
2966,Rabbit,27,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230813/25/Rabbit_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/25/Rabbit_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/25/Rabbit_delay_2_instance_beta.nii.gz']",scd_20230813,1,25
2967,DarkGreen_Choice,31,colored_blob_choices,['subjects/jeeves/sessions/scd_20230813/25/DarkGreen_Choice_instance_beta.nii.gz'],scd_20230813,0,25
2968,DarkBlue_Choice,33,colored_blob_choices,['subjects/jeeves/sessions/scd_20230813/25/DarkBlue_Choice_instance_beta.nii.gz'],scd_20230813,0,25
2969,DarkGray_Choice,35,colored_blob_choices,['subjects/jeeves/sessions/scd_20230813/25/DarkGray_Choice_instance_beta.nii.gz'],scd_20230813,0,25
2970,Bar_Choice,38,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230813/25/Bar_Choice_instance_beta.nii.gz'],scd_20230813,0,25
2971,Nail_Choice,40,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230813/25/Nail_Choice_instance_beta.nii.gz'],scd_20230813,0,25
2972,LightYellow_Choice,44,colored_blob_choices,['subjects/jeeves/sessions/scd_20230813/25/LightYellow_Choice_instance_beta.nii.gz'],scd_20230813,0,25
2973,LightTurquiose_Choice,46,colored_blob_choices,['subjects/jeeves/sessions/scd_20230813/25/LightTurquiose_Choice_instance_beta.nii.gz'],scd_20230813,0,25
2974,Spade_Choice,53,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230813/25/Spade_Choice_instance_beta.nii.gz'],scd_20230813,0,25
2975,Rabbit_Choice,55,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230813/25/Rabbit_Choice_instance_beta.nii.gz'],scd_20230813,0,25
2976,DarkRed,1,colored_blobs,"['subjects/jeeves/sessions/scd_20230813/18/DarkRed_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/18/DarkRed_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/18/DarkRed_delay_2_instance_beta.nii.gz']",scd_20230813,1,18
2977,DarkGreen,3,colored_blobs,"['subjects/jeeves/sessions/scd_20230813/18/DarkGreen_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/18/DarkGreen_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/18/DarkGreen_delay_2_instance_beta.nii.gz']",scd_20230813,0,18
2978,DarkBlue,5,colored_blobs,"['subjects/jeeves/sessions/scd_20230813/18/DarkBlue_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/18/DarkBlue_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/18/DarkBlue_delay_2_instance_beta.nii.gz']",scd_20230813,1,18
2979,DarkGray,7,colored_blobs,"['subjects/jeeves/sessions/scd_20230813/18/DarkGray_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/18/DarkGray_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/18/DarkGray_delay_2_instance_beta.nii.gz']",scd_20230813,0,18
2980,Bar,10,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230813/18/Bar_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/18/Bar_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/18/Bar_delay_2_instance_beta.nii.gz']",scd_20230813,1,18
2981,LightYellow,16,colored_blobs,"['subjects/jeeves/sessions/scd_20230813/18/LightYellow_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/18/LightYellow_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/18/LightYellow_delay_2_instance_beta.nii.gz']",scd_20230813,1,18
2982,Diamond,23,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230813/18/Diamond_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/18/Diamond_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/18/Diamond_delay_2_instance_beta.nii.gz']",scd_20230813,1,18
2983,Spade,25,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230813/18/Spade_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/18/Spade_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/18/Spade_delay_2_instance_beta.nii.gz']",scd_20230813,1,18
2984,DarkRed_Choice,29,colored_blob_choices,['subjects/jeeves/sessions/scd_20230813/18/DarkRed_Choice_instance_beta.nii.gz'],scd_20230813,0,18
2985,DarkGreen_Choice,31,colored_blob_choices,['subjects/jeeves/sessions/scd_20230813/18/DarkGreen_Choice_instance_beta.nii.gz'],scd_20230813,0,18
2986,DarkBlue_Choice,33,colored_blob_choices,['subjects/jeeves/sessions/scd_20230813/18/DarkBlue_Choice_instance_beta.nii.gz'],scd_20230813,0,18
2987,DarkGray_Choice,35,colored_blob_choices,['subjects/jeeves/sessions/scd_20230813/18/DarkGray_Choice_instance_beta.nii.gz'],scd_20230813,0,18
2988,Bar_Choice,38,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230813/18/Bar_Choice_instance_beta.nii.gz'],scd_20230813,0,18
2989,LightYellow_Choice,44,colored_blob_choices,['subjects/jeeves/sessions/scd_20230813/18/LightYellow_Choice_instance_beta.nii.gz'],scd_20230813,0,18
2990,Diamond_Choice,51,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230813/18/Diamond_Choice_instance_beta.nii.gz'],scd_20230813,0,18
2991,Spade_Choice,53,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230813/18/Spade_Choice_instance_beta.nii.gz'],scd_20230813,0,18
2992,DarkGreen,3,colored_blobs,"['subjects/jeeves/sessions/scd_20230813/10/DarkGreen_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/10/DarkGreen_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/10/DarkGreen_delay_2_instance_beta.nii.gz']",scd_20230813,1,10
2993,DarkBlue,5,colored_blobs,"['subjects/jeeves/sessions/scd_20230813/10/DarkBlue_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/10/DarkBlue_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/10/DarkBlue_delay_2_instance_beta.nii.gz']",scd_20230813,1,10
2994,DarkGray,7,colored_blobs,"['subjects/jeeves/sessions/scd_20230813/10/DarkGray_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/10/DarkGray_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/10/DarkGray_delay_2_instance_beta.nii.gz']",scd_20230813,0,10
2995,UpArrow,8,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230813/10/UpArrow_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/10/UpArrow_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/10/UpArrow_delay_2_instance_beta.nii.gz']",scd_20230813,1,10
2996,Bar,10,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230813/10/Bar_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/10/Bar_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/10/Bar_delay_2_instance_beta.nii.gz']",scd_20230813,1,10
2997,Nail,12,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230813/10/Nail_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/10/Nail_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/10/Nail_delay_2_instance_beta.nii.gz']",scd_20230813,1,10
2998,LightYellow,16,colored_blobs,"['subjects/jeeves/sessions/scd_20230813/10/LightYellow_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/10/LightYellow_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/10/LightYellow_delay_2_instance_beta.nii.gz']",scd_20230813,1,10
2999,LightTurquiose,18,colored_blobs,"['subjects/jeeves/sessions/scd_20230813/10/LightTurquiose_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/10/LightTurquiose_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/10/LightTurquiose_delay_2_instance_beta.nii.gz']",scd_20230813,1,10
3000,LightPurple,20,colored_blobs,"['subjects/jeeves/sessions/scd_20230813/10/LightPurple_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/10/LightPurple_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/10/LightPurple_delay_2_instance_beta.nii.gz']",scd_20230813,1,10
3001,Diamond,23,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230813/10/Diamond_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/10/Diamond_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/10/Diamond_delay_2_instance_beta.nii.gz']",scd_20230813,1,10
3002,Rabbit,27,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230813/10/Rabbit_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/10/Rabbit_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/10/Rabbit_delay_2_instance_beta.nii.gz']",scd_20230813,1,10
3003,DarkGreen_Choice,31,colored_blob_choices,['subjects/jeeves/sessions/scd_20230813/10/DarkGreen_Choice_instance_beta.nii.gz'],scd_20230813,0,10
3004,DarkBlue_Choice,33,colored_blob_choices,['subjects/jeeves/sessions/scd_20230813/10/DarkBlue_Choice_instance_beta.nii.gz'],scd_20230813,0,10
3005,DarkGray_Choice,35,colored_blob_choices,['subjects/jeeves/sessions/scd_20230813/10/DarkGray_Choice_instance_beta.nii.gz'],scd_20230813,0,10
3006,UpArrow_Choice,36,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230813/10/UpArrow_Choice_instance_beta.nii.gz'],scd_20230813,0,10
3007,Bar_Choice,38,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230813/10/Bar_Choice_instance_beta.nii.gz'],scd_20230813,0,10
3008,Nail_Choice,40,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230813/10/Nail_Choice_instance_beta.nii.gz'],scd_20230813,0,10
3009,LightYellow_Choice,44,colored_blob_choices,['subjects/jeeves/sessions/scd_20230813/10/LightYellow_Choice_instance_beta.nii.gz'],scd_20230813,0,10
3010,LightTurquiose_Choice,46,colored_blob_choices,['subjects/jeeves/sessions/scd_20230813/10/LightTurquiose_Choice_instance_beta.nii.gz'],scd_20230813,0,10
3011,LightPurple_Choice,48,colored_blob_choices,['subjects/jeeves/sessions/scd_20230813/10/LightPurple_Choice_instance_beta.nii.gz'],scd_20230813,0,10
3012,Diamond_Choice,51,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230813/10/Diamond_Choice_instance_beta.nii.gz'],scd_20230813,0,10
3013,Rabbit_Choice,55,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230813/10/Rabbit_Choice_instance_beta.nii.gz'],scd_20230813,0,10
3014,DarkRed,1,colored_blobs,"['subjects/jeeves/sessions/scd_20230813/4/DarkRed_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/4/DarkRed_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/4/DarkRed_delay_2_instance_beta.nii.gz']",scd_20230813,1,4
3015,DarkGreen,3,colored_blobs,"['subjects/jeeves/sessions/scd_20230813/4/DarkGreen_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/4/DarkGreen_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/4/DarkGreen_delay_2_instance_beta.nii.gz']",scd_20230813,0,4
3016,Bar,10,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230813/4/Bar_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/4/Bar_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/4/Bar_delay_2_instance_beta.nii.gz']",scd_20230813,1,4
3017,Nail,12,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230813/4/Nail_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/4/Nail_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/4/Nail_delay_2_instance_beta.nii.gz']",scd_20230813,0,4
3018,Hat,14,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230813/4/Hat_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/4/Hat_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/4/Hat_delay_2_instance_beta.nii.gz']",scd_20230813,0,4
3019,LightYellow,16,colored_blobs,"['subjects/jeeves/sessions/scd_20230813/4/LightYellow_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/4/LightYellow_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/4/LightYellow_delay_2_instance_beta.nii.gz']",scd_20230813,1,4
3020,LightTurquiose,18,colored_blobs,"['subjects/jeeves/sessions/scd_20230813/4/LightTurquiose_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/4/LightTurquiose_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/4/LightTurquiose_delay_2_instance_beta.nii.gz']",scd_20230813,1,4
3021,LightPurple,20,colored_blobs,"['subjects/jeeves/sessions/scd_20230813/4/LightPurple_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/4/LightPurple_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/4/LightPurple_delay_2_instance_beta.nii.gz']",scd_20230813,0,4
3022,Diamond,23,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230813/4/Diamond_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/4/Diamond_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/4/Diamond_delay_2_instance_beta.nii.gz']",scd_20230813,0,4
3023,Spade,25,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230813/4/Spade_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/4/Spade_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/4/Spade_delay_2_instance_beta.nii.gz']",scd_20230813,0,4
3024,DarkRed_Choice,29,colored_blob_choices,['subjects/jeeves/sessions/scd_20230813/4/DarkRed_Choice_instance_beta.nii.gz'],scd_20230813,0,4
3025,DarkGreen_Choice,31,colored_blob_choices,['subjects/jeeves/sessions/scd_20230813/4/DarkGreen_Choice_instance_beta.nii.gz'],scd_20230813,0,4
3026,Bar_Choice,38,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230813/4/Bar_Choice_instance_beta.nii.gz'],scd_20230813,0,4
3027,Nail_Choice,40,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230813/4/Nail_Choice_instance_beta.nii.gz'],scd_20230813,0,4
3028,Hat_Choice,42,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230813/4/Hat_Choice_instance_beta.nii.gz'],scd_20230813,0,4
3029,LightYellow_Choice,44,colored_blob_choices,['subjects/jeeves/sessions/scd_20230813/4/LightYellow_Choice_instance_beta.nii.gz'],scd_20230813,0,4
3030,LightTurquiose_Choice,46,colored_blob_choices,['subjects/jeeves/sessions/scd_20230813/4/LightTurquiose_Choice_instance_beta.nii.gz'],scd_20230813,0,4
3031,LightPurple_Choice,48,colored_blob_choices,['subjects/jeeves/sessions/scd_20230813/4/LightPurple_Choice_instance_beta.nii.gz'],scd_20230813,0,4
3032,Diamond_Choice,51,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230813/4/Diamond_Choice_instance_beta.nii.gz'],scd_20230813,0,4
3033,Spade_Choice,53,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230813/4/Spade_Choice_instance_beta.nii.gz'],scd_20230813,0,4
3034,DarkGreen,3,colored_blobs,"['subjects/jeeves/sessions/scd_20230813/22/DarkGreen_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/22/DarkGreen_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/22/DarkGreen_delay_2_instance_beta.nii.gz']",scd_20230813,1,22
3035,DarkGray,7,colored_blobs,"['subjects/jeeves/sessions/scd_20230813/22/DarkGray_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/22/DarkGray_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/22/DarkGray_delay_2_instance_beta.nii.gz']",scd_20230813,0,22
3036,UpArrow,8,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230813/22/UpArrow_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/22/UpArrow_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/22/UpArrow_delay_2_instance_beta.nii.gz']",scd_20230813,1,22
3037,Bar,10,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230813/22/Bar_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/22/Bar_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/22/Bar_delay_2_instance_beta.nii.gz']",scd_20230813,1,22
3038,Hat,14,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230813/22/Hat_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/22/Hat_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/22/Hat_delay_2_instance_beta.nii.gz']",scd_20230813,0,22
3039,LightYellow,16,colored_blobs,"['subjects/jeeves/sessions/scd_20230813/22/LightYellow_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/22/LightYellow_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/22/LightYellow_delay_2_instance_beta.nii.gz']",scd_20230813,1,22
3040,LightTurquiose,18,colored_blobs,"['subjects/jeeves/sessions/scd_20230813/22/LightTurquiose_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/22/LightTurquiose_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/22/LightTurquiose_delay_2_instance_beta.nii.gz']",scd_20230813,0,22
3041,Diamond,23,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230813/22/Diamond_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/22/Diamond_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/22/Diamond_delay_2_instance_beta.nii.gz']",scd_20230813,1,22
3042,Spade,25,uncolored_shapes,"['subjects/jeeves/sessions/scd_20230813/22/Spade_delay_0_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/22/Spade_delay_1_instance_beta.nii.gz', 'subjects/jeeves/sessions/scd_20230813/22/Spade_delay_2_instance_beta.nii.gz']",scd_20230813,0,22
3043,DarkGreen_Choice,31,colored_blob_choices,['subjects/jeeves/sessions/scd_20230813/22/DarkGreen_Choice_instance_beta.nii.gz'],scd_20230813,0,22
3044,DarkGray_Choice,35,colored_blob_choices,['subjects/jeeves/sessions/scd_20230813/22/DarkGray_Choice_instance_beta.nii.gz'],scd_20230813,0,22
3045,UpArrow_Choice,36,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230813/22/UpArrow_Choice_instance_beta.nii.gz'],scd_20230813,0,22
3046,Bar_Choice,38,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230813/22/Bar_Choice_instance_beta.nii.gz'],scd_20230813,0,22
3047,Hat_Choice,42,uncolored_shape_choices,['subjects/jeeves/sessions/scd_20230813/22/Hat_Choice_instance_beta.nii.gz'],scd_20230813,0,22
