,Unnamed: 0,condition_name,condition_integer,condition_group,beta_path,session,correct,ima
2332,2332,Diamond,23,uncolored_shapes,"['subjects/wooster/sessions/scd_20230324/14/Diamond_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230324/14/Diamond_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230324/14/Diamond_delay_2_instance_beta.nii.gz']",scd_20230324,0,14
2333,2333,Rabbit,27,uncolored_shapes,"['subjects/wooster/sessions/scd_20230324/14/Rabbit_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230324/14/Rabbit_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230324/14/Rabbit_delay_2_instance_beta.nii.gz']",scd_20230324,0,14
2334,2334,DarkGreen_Choice,31,colored_blob_choices,['subjects/wooster/sessions/scd_20230324/14/DarkGreen_Choice_instance_beta.nii.gz'],scd_20230324,0,14
2335,2335,DarkTurquiose_Choice,32,colored_blob_choices,['subjects/wooster/sessions/scd_20230324/14/DarkTurquiose_Choice_instance_beta.nii.gz'],scd_20230324,0,14
2336,2336,Bar_Choice,38,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230324/14/Bar_Choice_instance_beta.nii.gz'],scd_20230324,0,14
2337,2337,Dodecagon_Choice,39,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230324/14/Dodecagon_Choice_instance_beta.nii.gz'],scd_20230324,0,14
2338,2338,LightYellow_Choice,44,colored_blob_choices,['subjects/wooster/sessions/scd_20230324/14/LightYellow_Choice_instance_beta.nii.gz'],scd_20230324,0,14
2339,2339,LightPurple_Choice,48,colored_blob_choices,['subjects/wooster/sessions/scd_20230324/14/LightPurple_Choice_instance_beta.nii.gz'],scd_20230324,0,14
2340,2340,Diamond_Choice,51,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230324/14/Diamond_Choice_instance_beta.nii.gz'],scd_20230324,0,14
2341,2341,Rabbit_Choice,55,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230324/14/Rabbit_Choice_instance_beta.nii.gz'],scd_20230324,0,14
2342,2342,DarkGreen,3,colored_blobs,"['subjects/wooster/sessions/scd_20230302/4/DarkGreen_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/4/DarkGreen_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/4/DarkGreen_delay_2_instance_beta.nii.gz']",scd_20230302,1,4
2343,2343,DarkGray,7,colored_blobs,"['subjects/wooster/sessions/scd_20230302/4/DarkGray_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/4/DarkGray_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/4/DarkGray_delay_2_instance_beta.nii.gz']",scd_20230302,1,4
2344,2344,Bar,10,uncolored_shapes,"['subjects/wooster/sessions/scd_20230302/4/Bar_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/4/Bar_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/4/Bar_delay_2_instance_beta.nii.gz']",scd_20230302,0,4
2345,2345,Hat,14,uncolored_shapes,"['subjects/wooster/sessions/scd_20230302/4/Hat_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/4/Hat_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/4/Hat_delay_2_instance_beta.nii.gz']",scd_20230302,1,4
2346,2346,LightYellow,16,colored_blobs,"['subjects/wooster/sessions/scd_20230302/4/LightYellow_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/4/LightYellow_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/4/LightYellow_delay_2_instance_beta.nii.gz']",scd_20230302,0,4
2347,2347,LightGreen,17,colored_blobs,"['subjects/wooster/sessions/scd_20230302/4/LightGreen_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/4/LightGreen_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/4/LightGreen_delay_2_instance_beta.nii.gz']",scd_20230302,1,4
2348,2348,Lock,24,uncolored_shapes,"['subjects/wooster/sessions/scd_20230302/4/Lock_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/4/Lock_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/4/Lock_delay_2_instance_beta.nii.gz']",scd_20230302,1,4
2349,2349,DarkGreen_Choice,31,colored_blob_choices,['subjects/wooster/sessions/scd_20230302/4/DarkGreen_Choice_instance_beta.nii.gz'],scd_20230302,0,4
2350,2350,DarkGray_Choice,35,colored_blob_choices,['subjects/wooster/sessions/scd_20230302/4/DarkGray_Choice_instance_beta.nii.gz'],scd_20230302,0,4
2351,2351,Bar_Choice,38,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230302/4/Bar_Choice_instance_beta.nii.gz'],scd_20230302,0,4
2352,2352,Hat_Choice,42,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230302/4/Hat_Choice_instance_beta.nii.gz'],scd_20230302,0,4
2353,2353,LightYellow_Choice,44,colored_blob_choices,['subjects/wooster/sessions/scd_20230302/4/LightYellow_Choice_instance_beta.nii.gz'],scd_20230302,0,4
2354,2354,LightGreen_Choice,45,colored_blob_choices,['subjects/wooster/sessions/scd_20230302/4/LightGreen_Choice_instance_beta.nii.gz'],scd_20230302,0,4
2355,2355,Lock_Choice,52,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230302/4/Lock_Choice_instance_beta.nii.gz'],scd_20230302,0,4
2356,2356,DarkGreen,3,colored_blobs,"['subjects/wooster/sessions/scd_20230302/5/DarkGreen_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/5/DarkGreen_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/5/DarkGreen_delay_2_instance_beta.nii.gz']",scd_20230302,1,5
2357,2357,Bar,10,uncolored_shapes,"['subjects/wooster/sessions/scd_20230302/5/Bar_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/5/Bar_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/5/Bar_delay_2_instance_beta.nii.gz']",scd_20230302,1,5
2358,2358,Hat,14,uncolored_shapes,"['subjects/wooster/sessions/scd_20230302/5/Hat_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/5/Hat_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/5/Hat_delay_2_instance_beta.nii.gz']",scd_20230302,1,5
2359,2359,LightYellow,16,colored_blobs,"['subjects/wooster/sessions/scd_20230302/5/LightYellow_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/5/LightYellow_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/5/LightYellow_delay_2_instance_beta.nii.gz']",scd_20230302,1,5
2360,2360,Diamond,23,uncolored_shapes,"['subjects/wooster/sessions/scd_20230302/5/Diamond_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/5/Diamond_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/5/Diamond_delay_2_instance_beta.nii.gz']",scd_20230302,1,5
2361,2361,Lock,24,uncolored_shapes,"['subjects/wooster/sessions/scd_20230302/5/Lock_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/5/Lock_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/5/Lock_delay_2_instance_beta.nii.gz']",scd_20230302,1,5
2362,2362,DarkGreen_Choice,31,colored_blob_choices,['subjects/wooster/sessions/scd_20230302/5/DarkGreen_Choice_instance_beta.nii.gz'],scd_20230302,0,5
2363,2363,Bar_Choice,38,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230302/5/Bar_Choice_instance_beta.nii.gz'],scd_20230302,0,5
2364,2364,Hat_Choice,42,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230302/5/Hat_Choice_instance_beta.nii.gz'],scd_20230302,0,5
2365,2365,LightYellow_Choice,44,colored_blob_choices,['subjects/wooster/sessions/scd_20230302/5/LightYellow_Choice_instance_beta.nii.gz'],scd_20230302,0,5
2366,2366,Diamond_Choice,51,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230302/5/Diamond_Choice_instance_beta.nii.gz'],scd_20230302,0,5
2367,2367,Lock_Choice,52,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230302/5/Lock_Choice_instance_beta.nii.gz'],scd_20230302,0,5
2368,2368,DarkTurquiose,4,colored_blobs,"['subjects/wooster/sessions/scd_20230302/13/DarkTurquiose_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/13/DarkTurquiose_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/13/DarkTurquiose_delay_2_instance_beta.nii.gz']",scd_20230302,0,13
2369,2369,DarkPurple,6,colored_blobs,"['subjects/wooster/sessions/scd_20230302/13/DarkPurple_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/13/DarkPurple_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/13/DarkPurple_delay_2_instance_beta.nii.gz']",scd_20230302,1,13
2370,2370,Dodecagon,11,uncolored_shapes,"['subjects/wooster/sessions/scd_20230302/13/Dodecagon_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/13/Dodecagon_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/13/Dodecagon_delay_2_instance_beta.nii.gz']",scd_20230302,1,13
2371,2371,Puzzle,13,uncolored_shapes,"['subjects/wooster/sessions/scd_20230302/13/Puzzle_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/13/Puzzle_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/13/Puzzle_delay_2_instance_beta.nii.gz']",scd_20230302,1,13
2372,2372,LightRed,15,colored_blobs,"['subjects/wooster/sessions/scd_20230302/13/LightRed_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/13/LightRed_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/13/LightRed_delay_2_instance_beta.nii.gz']",scd_20230302,0,13
2373,2373,LightYellow,16,colored_blobs,"['subjects/wooster/sessions/scd_20230302/13/LightYellow_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/13/LightYellow_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/13/LightYellow_delay_2_instance_beta.nii.gz']",scd_20230302,1,13
2374,2374,Hourglass,22,uncolored_shapes,"['subjects/wooster/sessions/scd_20230302/13/Hourglass_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/13/Hourglass_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/13/Hourglass_delay_2_instance_beta.nii.gz']",scd_20230302,1,13
2375,2375,Diamond,23,uncolored_shapes,"['subjects/wooster/sessions/scd_20230302/13/Diamond_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/13/Diamond_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/13/Diamond_delay_2_instance_beta.nii.gz']",scd_20230302,1,13
2376,2376,DarkTurquiose_Choice,32,colored_blob_choices,['subjects/wooster/sessions/scd_20230302/13/DarkTurquiose_Choice_instance_beta.nii.gz'],scd_20230302,0,13
2377,2377,DarkPurple_Choice,34,colored_blob_choices,['subjects/wooster/sessions/scd_20230302/13/DarkPurple_Choice_instance_beta.nii.gz'],scd_20230302,0,13
2378,2378,Dodecagon_Choice,39,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230302/13/Dodecagon_Choice_instance_beta.nii.gz'],scd_20230302,0,13
2379,2379,Puzzle_Choice,41,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230302/13/Puzzle_Choice_instance_beta.nii.gz'],scd_20230302,0,13
2380,2380,LightRed_Choice,43,colored_blob_choices,['subjects/wooster/sessions/scd_20230302/13/LightRed_Choice_instance_beta.nii.gz'],scd_20230302,0,13
2381,2381,LightYellow_Choice,44,colored_blob_choices,['subjects/wooster/sessions/scd_20230302/13/LightYellow_Choice_instance_beta.nii.gz'],scd_20230302,0,13
2382,2382,Hourglass_Choice,50,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230302/13/Hourglass_Choice_instance_beta.nii.gz'],scd_20230302,0,13
2383,2383,Diamond_Choice,51,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230302/13/Diamond_Choice_instance_beta.nii.gz'],scd_20230302,0,13
2384,2384,DarkBlue,5,colored_blobs,"['subjects/wooster/sessions/scd_20230302/20/DarkBlue_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/20/DarkBlue_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/20/DarkBlue_delay_2_instance_beta.nii.gz']",scd_20230302,1,20
2385,2385,Nail,12,uncolored_shapes,"['subjects/wooster/sessions/scd_20230302/20/Nail_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/20/Nail_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/20/Nail_delay_2_instance_beta.nii.gz']",scd_20230302,0,20
2386,2386,LightRed,15,colored_blobs,"['subjects/wooster/sessions/scd_20230302/20/LightRed_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/20/LightRed_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/20/LightRed_delay_2_instance_beta.nii.gz']",scd_20230302,1,20
2387,2387,LightYellow,16,colored_blobs,"['subjects/wooster/sessions/scd_20230302/20/LightYellow_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/20/LightYellow_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/20/LightYellow_delay_2_instance_beta.nii.gz']",scd_20230302,0,20
2388,2388,LightTurquiose,18,colored_blobs,"['subjects/wooster/sessions/scd_20230302/20/LightTurquiose_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/20/LightTurquiose_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/20/LightTurquiose_delay_2_instance_beta.nii.gz']",scd_20230302,1,20
2389,2389,Hourglass,22,uncolored_shapes,"['subjects/wooster/sessions/scd_20230302/20/Hourglass_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/20/Hourglass_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/20/Hourglass_delay_2_instance_beta.nii.gz']",scd_20230302,1,20
2390,2390,Diamond,23,uncolored_shapes,"['subjects/wooster/sessions/scd_20230302/20/Diamond_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/20/Diamond_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/20/Diamond_delay_2_instance_beta.nii.gz']",scd_20230302,1,20
2391,2391,Spade,25,uncolored_shapes,"['subjects/wooster/sessions/scd_20230302/20/Spade_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/20/Spade_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/20/Spade_delay_2_instance_beta.nii.gz']",scd_20230302,1,20
2392,2392,DarkBlue_Choice,33,colored_blob_choices,['subjects/wooster/sessions/scd_20230302/20/DarkBlue_Choice_instance_beta.nii.gz'],scd_20230302,0,20
2393,2393,Nail_Choice,40,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230302/20/Nail_Choice_instance_beta.nii.gz'],scd_20230302,0,20
2394,2394,LightRed_Choice,43,colored_blob_choices,['subjects/wooster/sessions/scd_20230302/20/LightRed_Choice_instance_beta.nii.gz'],scd_20230302,0,20
2395,2395,LightYellow_Choice,44,colored_blob_choices,['subjects/wooster/sessions/scd_20230302/20/LightYellow_Choice_instance_beta.nii.gz'],scd_20230302,0,20
2396,2396,LightTurquiose_Choice,46,colored_blob_choices,['subjects/wooster/sessions/scd_20230302/20/LightTurquiose_Choice_instance_beta.nii.gz'],scd_20230302,0,20
2397,2397,Hourglass_Choice,50,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230302/20/Hourglass_Choice_instance_beta.nii.gz'],scd_20230302,0,20
2398,2398,Diamond_Choice,51,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230302/20/Diamond_Choice_instance_beta.nii.gz'],scd_20230302,0,20
2399,2399,Spade_Choice,53,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230302/20/Spade_Choice_instance_beta.nii.gz'],scd_20230302,0,20
2400,2400,DarkGreen,3,colored_blobs,"['subjects/wooster/sessions/scd_20230302/6/DarkGreen_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/6/DarkGreen_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/6/DarkGreen_delay_2_instance_beta.nii.gz']",scd_20230302,1,6
2401,2401,DarkGray,7,colored_blobs,"['subjects/wooster/sessions/scd_20230302/6/DarkGray_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/6/DarkGray_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/6/DarkGray_delay_2_instance_beta.nii.gz']",scd_20230302,1,6
2402,2402,Bar,10,uncolored_shapes,"['subjects/wooster/sessions/scd_20230302/6/Bar_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/6/Bar_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/6/Bar_delay_2_instance_beta.nii.gz']",scd_20230302,1,6
2403,2403,Hat,14,uncolored_shapes,"['subjects/wooster/sessions/scd_20230302/6/Hat_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/6/Hat_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/6/Hat_delay_2_instance_beta.nii.gz']",scd_20230302,1,6
2404,2404,LightYellow,16,colored_blobs,"['subjects/wooster/sessions/scd_20230302/6/LightYellow_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/6/LightYellow_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/6/LightYellow_delay_2_instance_beta.nii.gz']",scd_20230302,1,6
2405,2405,Diamond,23,uncolored_shapes,"['subjects/wooster/sessions/scd_20230302/6/Diamond_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/6/Diamond_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/6/Diamond_delay_2_instance_beta.nii.gz']",scd_20230302,1,6
2406,2406,Lock,24,uncolored_shapes,"['subjects/wooster/sessions/scd_20230302/6/Lock_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/6/Lock_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/6/Lock_delay_2_instance_beta.nii.gz']",scd_20230302,0,6
2407,2407,DarkGreen_Choice,31,colored_blob_choices,['subjects/wooster/sessions/scd_20230302/6/DarkGreen_Choice_instance_beta.nii.gz'],scd_20230302,0,6
2408,2408,DarkGray_Choice,35,colored_blob_choices,['subjects/wooster/sessions/scd_20230302/6/DarkGray_Choice_instance_beta.nii.gz'],scd_20230302,0,6
2409,2409,Bar_Choice,38,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230302/6/Bar_Choice_instance_beta.nii.gz'],scd_20230302,0,6
2410,2410,Hat_Choice,42,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230302/6/Hat_Choice_instance_beta.nii.gz'],scd_20230302,0,6
2411,2411,LightYellow_Choice,44,colored_blob_choices,['subjects/wooster/sessions/scd_20230302/6/LightYellow_Choice_instance_beta.nii.gz'],scd_20230302,0,6
2412,2412,Diamond_Choice,51,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230302/6/Diamond_Choice_instance_beta.nii.gz'],scd_20230302,0,6
2413,2413,Lock_Choice,52,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230302/6/Lock_Choice_instance_beta.nii.gz'],scd_20230302,0,6
2414,2414,DarkTurquiose,4,colored_blobs,"['subjects/wooster/sessions/scd_20230302/11/DarkTurquiose_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/11/DarkTurquiose_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/11/DarkTurquiose_delay_2_instance_beta.nii.gz']",scd_20230302,0,11
2415,2415,DarkBlue,5,colored_blobs,"['subjects/wooster/sessions/scd_20230302/11/DarkBlue_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/11/DarkBlue_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/11/DarkBlue_delay_2_instance_beta.nii.gz']",scd_20230302,0,11
2416,2416,Dodecagon,11,uncolored_shapes,"['subjects/wooster/sessions/scd_20230302/11/Dodecagon_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/11/Dodecagon_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/11/Dodecagon_delay_2_instance_beta.nii.gz']",scd_20230302,0,11
2417,2417,Nail,12,uncolored_shapes,"['subjects/wooster/sessions/scd_20230302/11/Nail_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/11/Nail_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/11/Nail_delay_2_instance_beta.nii.gz']",scd_20230302,1,11
2418,2418,LightRed,15,colored_blobs,"['subjects/wooster/sessions/scd_20230302/11/LightRed_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/11/LightRed_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/11/LightRed_delay_2_instance_beta.nii.gz']",scd_20230302,1,11
2419,2419,LightGreen,17,colored_blobs,"['subjects/wooster/sessions/scd_20230302/11/LightGreen_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/11/LightGreen_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/11/LightGreen_delay_2_instance_beta.nii.gz']",scd_20230302,1,11
2420,2420,Lock,24,uncolored_shapes,"['subjects/wooster/sessions/scd_20230302/11/Lock_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/11/Lock_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/11/Lock_delay_2_instance_beta.nii.gz']",scd_20230302,0,11
2421,2421,DarkTurquiose_Choice,32,colored_blob_choices,['subjects/wooster/sessions/scd_20230302/11/DarkTurquiose_Choice_instance_beta.nii.gz'],scd_20230302,0,11
2422,2422,DarkBlue_Choice,33,colored_blob_choices,['subjects/wooster/sessions/scd_20230302/11/DarkBlue_Choice_instance_beta.nii.gz'],scd_20230302,0,11
2423,2423,Dodecagon_Choice,39,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230302/11/Dodecagon_Choice_instance_beta.nii.gz'],scd_20230302,0,11
2424,2424,Nail_Choice,40,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230302/11/Nail_Choice_instance_beta.nii.gz'],scd_20230302,0,11
2425,2425,LightRed_Choice,43,colored_blob_choices,['subjects/wooster/sessions/scd_20230302/11/LightRed_Choice_instance_beta.nii.gz'],scd_20230302,0,11
2426,2426,LightGreen_Choice,45,colored_blob_choices,['subjects/wooster/sessions/scd_20230302/11/LightGreen_Choice_instance_beta.nii.gz'],scd_20230302,0,11
2427,2427,Lock_Choice,52,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230302/11/Lock_Choice_instance_beta.nii.gz'],scd_20230302,0,11
2428,2428,DarkGreen,3,colored_blobs,"['subjects/wooster/sessions/scd_20230302/7/DarkGreen_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/7/DarkGreen_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/7/DarkGreen_delay_2_instance_beta.nii.gz']",scd_20230302,0,7
2429,2429,DarkGray,7,colored_blobs,"['subjects/wooster/sessions/scd_20230302/7/DarkGray_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/7/DarkGray_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/7/DarkGray_delay_2_instance_beta.nii.gz']",scd_20230302,1,7
2430,2430,Bar,10,uncolored_shapes,"['subjects/wooster/sessions/scd_20230302/7/Bar_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/7/Bar_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/7/Bar_delay_2_instance_beta.nii.gz']",scd_20230302,1,7
2431,2431,Hat,14,uncolored_shapes,"['subjects/wooster/sessions/scd_20230302/7/Hat_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/7/Hat_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/7/Hat_delay_2_instance_beta.nii.gz']",scd_20230302,1,7
2432,2432,LightGreen,17,colored_blobs,"['subjects/wooster/sessions/scd_20230302/7/LightGreen_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/7/LightGreen_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/7/LightGreen_delay_2_instance_beta.nii.gz']",scd_20230302,1,7
2433,2433,Diamond,23,uncolored_shapes,"['subjects/wooster/sessions/scd_20230302/7/Diamond_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/7/Diamond_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/7/Diamond_delay_2_instance_beta.nii.gz']",scd_20230302,1,7
2434,2434,DarkGreen_Choice,31,colored_blob_choices,['subjects/wooster/sessions/scd_20230302/7/DarkGreen_Choice_instance_beta.nii.gz'],scd_20230302,0,7
2435,2435,DarkGray_Choice,35,colored_blob_choices,['subjects/wooster/sessions/scd_20230302/7/DarkGray_Choice_instance_beta.nii.gz'],scd_20230302,0,7
2436,2436,Bar_Choice,38,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230302/7/Bar_Choice_instance_beta.nii.gz'],scd_20230302,0,7
2437,2437,Hat_Choice,42,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230302/7/Hat_Choice_instance_beta.nii.gz'],scd_20230302,0,7
2438,2438,LightGreen_Choice,45,colored_blob_choices,['subjects/wooster/sessions/scd_20230302/7/LightGreen_Choice_instance_beta.nii.gz'],scd_20230302,0,7
2439,2439,Diamond_Choice,51,uncolored_shape_choices,['subjects/wooster/sessions/scd_20230302/7/Diamond_Choice_instance_beta.nii.gz'],scd_20230302,0,7
2440,2440,DarkTurquiose,4,colored_blobs,"['subjects/wooster/sessions/scd_20230302/14/DarkTurquiose_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/14/DarkTurquiose_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/14/DarkTurquiose_delay_2_instance_beta.nii.gz']",scd_20230302,0,14
2441,2441,DarkPurple,6,colored_blobs,"['subjects/wooster/sessions/scd_20230302/14/DarkPurple_delay_0_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/14/DarkPurple_delay_1_instance_beta.nii.gz', 'subjects/wooster/sessions/scd_20230302/14/DarkPurple_delay_2_instance_beta.nii.gz']",scd_20230302,0,14
